Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP106085,Male,No,1,Graduate,No,2812,0.0,151.0,180.0,1.0,Semiurban,Y
LP106086,Male,Yes,3+,Graduate,,3205,1768.0,203.0,360.0,0.0,Urban,N
LP106087,Female,Yes,0,Graduate,No,7794,3367.0,700.0,360.0,1.0,Urban,Y
LP106088,Male,Yes,1,Not Graduate,Yes,3344,1764.0,392.0,360.0,0.0,Rural,N
LP106089,Male,Yes,2,Graduate,No,3760,2330.0,146.0,360.0,1.0,Urban,Y
LP106090,Male,No,0,Graduate,No,2474,0.0,76.0,360.0,1.0,Urban,Y
LP106091,Female,Yes,3+,Not Graduate,No,7189,2836.0,34.0,120.0,0.0,Rural,N
LP106092,Female,No,0,Not Graduate,No,6469,0.0,290.0,360.0,1.0,Rural,Y
LP106093,Male,Yes,0,Graduate,No,11766,1307.0,262.0,360.0,1.0,Semiurban,Y
LP106094,Female,Yes,0,Graduate,No,7028,2023.0,92.0,360.0,1.0,Urban,Y
LP106095,Male,Yes,0,Graduate,No,6296,9869.0,127.0,360.0,0.0,Urban,Y
LP106096,Male,Yes,0,Graduate,Yes,6974,621.0,,240.0,1.0,Urban,Y
LP106097,Female,No,2,Not Graduate,No,4215,0.0,191.0,360.0,1.0,Semiurban,Y
LP106098,Female,No,0,Graduate,Yes,5250,0.0,362.0,360.0,1.0,Semiurban,Y
LP106099,Female,No,3+,Not Graduate,No,8593,0.0,61.0,180.0,1.0,Urban,Y
LP106100,Male,No,1,Graduate,No,3004,0.0,201.0,300.0,1.0,Urban,Y
LP106101,Female,Yes,1,Graduate,No,13643,456.0,153.0,180.0,,Rural,Y
LP106102,Male,Yes,1,Not Graduate,No,7206,6058.0,98.0,60.0,1.0,Rural,Y
LP106103,Female,No,2,Graduate,No,16526,0.0,217.0,360.0,1.0,Semiurban,Y
LP106104,Male,Yes,1,Not Graduate,No,2427,843.0,125.0,300.0,1.0,Urban,Y
LP106105,Female,Yes,0,Not Graduate,No,2427,2209.0,127.0,240.0,1.0,Rural,Y
LP106106,Male,Yes,3+,Graduate,No,6143,5663.0,162.0,120.0,0.0,Semiurban,N
LP106107,Male,Yes,1,Graduate,No,5292,2499.0,102.0,120.0,1.0,Semiurban,Y
LP106108,Male,Yes,0,Graduate,No,3735,1350.0,198.0,180.0,1.0,Rural,Y
LP106109,Male,No,1,Not Graduate,No,2294,0.0,105.0,480.0,1.0,Urban,Y
LP106110,Male,Yes,2,Graduate,No,4185,1987.0,370.0,360.0,1.0,Semiurban,Y
LP106111,Female,Yes,0,Graduate,Yes,5598,1243.0,154.0,360.0,1.0,Rural,Y
LP106112,Male,Yes,2,Graduate,No,2241,1907.0,89.0,60.0,1.0,Urban,Y
LP106113,Male,No,2,Graduate,No,3842,0.0,161.0,360.0,0.0,Urban,N
LP106114,Male,No,2,Graduate,No,6182,0.0,243.0,360.0,1.0,Rural,Y
LP106115,Male,No,1,Graduate,No,7884,0.0,52.0,360.0,1.0,Urban,Y
LP106116,Male,Yes,3+,Not Graduate,No,4139,1318.0,287.0,300.0,1.0,Semiurban,Y
LP106117,Male,No,0,Graduate,No,3039,0.0,164.0,300.0,1.0,Semiurban,Y
LP106118,Male,No,1,Graduate,No,5266,0.0,131.0,300.0,,Semiurban,Y
LP106119,Male,No,0,Not Graduate,Yes,4341,0.0,88.0,300.0,1.0,Semiurban,N
LP106120,Male,No,2,Not Graduate,No,2040,0.0,165.0,180.0,1.0,Urban,Y
LP106121,Male,Yes,0,Graduate,No,3750,1130.0,79.0,120.0,1.0,Urban,Y
LP106122,Male,Yes,0,Graduate,No,3450,1302.0,40.0,360.0,0.0,Rural,N
LP106123,Male,Yes,2,Graduate,No,4982,2117.0,87.0,360.0,1.0,Rural,Y
LP106124,Male,Yes,1,Graduate,No,3164,5496.0,114.0,360.0,1.0,Urban,Y
LP106125,Female,No,0,Not Graduate,No,3536,0.0,194.0,360.0,1.0,Semiurban,Y
LP106126,Female,No,2,Graduate,No,4405,0.0,117.0,300.0,1.0,Semiurban,Y
LP106127,Female,No,2,Not Graduate,No,7208,0.0,67.0,300.0,1.0,Urban,Y
LP106128,Male,Yes,0,Graduate,No,5196,435.0,90.0,480.0,1.0,Semiurban,Y
LP106129,Female,Yes,0,Not Graduate,No,24317,1055.0,135.0,480.0,1.0,Urban,Y
LP106130,Female,Yes,3+,Graduate,No,2300,750.0,197.0,360.0,1.0,Rural,Y
LP106131,Female,Yes,1,Not Graduate,No,8493,1888.0,218.0,240.0,1.0,Urban,Y
LP106132,Male,Yes,1,Graduate,Yes,4689,6869.0,59.0,240.0,0.0,Rural,N
LP106133,Male,Yes,2,Not Graduate,No,2129,1317.0,138.0,360.0,1.0,Semiurban,Y
LP106134,Female,Yes,1,Graduate,No,3916,565.0,213.0,180.0,0.0,Semiurban,N
LP106135,Male,No,0,Graduate,No,1982,0.0,79.0,480.0,0.0,Rural,N
LP106136,Male,Yes,0,Not Graduate,Yes,5164,1270.0,395.0,360.0,1.0,Urban,Y
LP106137,Male,No,1,Graduate,No,4092,0.0,99.0,120.0,1.0,Semiurban,Y
LP106138,Male,Yes,3+,Graduate,Yes,3258,400.0,247.0,240.0,1.0,Semiurban,Y
LP106139,Male,Yes,0,Not Graduate,No,2601,817.0,203.0,180.0,1.0,Semiurban,Y
LP106140,Male,No,0,Not Graduate,Yes,9045,0.0,88.0,60.0,1.0,Semiurban,Y
LP106141,Male,No,3+,Graduate,No,4465,0.0,135.0,360.0,1.0,Urban,Y
LP106142,Male,Yes,0,Graduate,No,5573,2861.0,304.0,,1.0,Urban,Y
LP106143,Male,Yes,2,Graduate,Yes,5465,1061.0,97.0,240.0,1.0,Semiurban,Y
LP106144,,Yes,0,Not Graduate,Yes,5244,4109.0,149.0,360.0,1.0,Urban,Y
LP106145,Male,No,2,Graduate,No,4040,0.0,54.0,120.0,1.0,Rural,Y
LP106146,Female,No,1,Not Graduate,Yes,12216,0.0,166.0,360.0,1.0,Semiurban,Y
LP106147,Female,Yes,0,Graduate,No,18803,2919.0,105.0,120.0,1.0,Semiurban,Y
LP106148,Male,Yes,1,Graduate,No,11716,1835.0,183.0,360.0,,Urban,Y
LP106149,Male,No,2,Graduate,Yes,4978,0.0,80.0,360.0,1.0,Semiurban,N
LP106150,Male,Yes,,Not Graduate,No,4776,1191.0,162.0,84.0,1.0,Urban,Y
LP106151,Female,No,2,Graduate,No,9467,0.0,108.0,84.0,1.0,Semiurban,Y
LP106152,Male,Yes,1,Graduate,No,3119,905.0,27.0,84.0,1.0,Urban,Y
LP106153,Male,Yes,,Graduate,No,13714,326.0,141.0,240.0,0.0,Semiurban,Y
LP106154,Male,Yes,,Graduate,No,7901,11737.0,286.0,360.0,1.0,Semiurban,Y
LP106155,Male,Yes,2,Graduate,Yes,4155,1770.0,69.0,300.0,1.0,Semiurban,Y
LP106156,Female,Yes,2,Graduate,No,5820,2769.0,91.0,180.0,1.0,Urban,Y
LP106157,Female,No,1,Not Graduate,No,7159,0.0,297.0,360.0,0.0,Urban,N
LP106158,Male,No,0,Graduate,Yes,3802,0.0,187.0,300.0,1.0,Urban,Y
LP106159,Male,No,0,Graduate,Yes,9141,0.0,110.0,240.0,1.0,Semiurban,Y
LP106160,Male,Yes,0,Not Graduate,No,10548,3823.0,160.0,240.0,1.0,Urban,Y
LP106161,Male,Yes,3+,Graduate,No,4198,1692.0,92.0,240.0,1.0,Urban,Y
LP106162,Male,Yes,2,Not Graduate,No,3694,4073.0,591.0,300.0,1.0,Urban,Y
LP106163,Male,No,1,Graduate,No,4613,0.0,228.0,240.0,1.0,Semiurban,Y
LP106164,Male,Yes,0,Graduate,Yes,2455,2438.0,374.0,180.0,1.0,Semiurban,Y
LP106165,Male,Yes,0,Graduate,No,1807,1879.0,141.0,240.0,1.0,Rural,Y
LP106166,Female,Yes,3+,Graduate,Yes,3789,706.0,62.0,120.0,1.0,Semiurban,Y
LP106167,Male,Yes,3+,Graduate,No,2762,418.0,181.0,120.0,1.0,Urban,Y
LP106168,Female,Yes,0,Graduate,No,14220,1423.0,285.0,180.0,,Semiurban,Y
LP106169,Female,No,2,Not Graduate,No,3737,0.0,292.0,480.0,1.0,Semiurban,Y
LP106170,Male,No,1,Graduate,No,6460,0.0,48.0,120.0,1.0,Semiurban,Y
LP106171,Female,No,0,Graduate,No,3371,0.0,152.0,300.0,0.0,Rural,N
LP106172,Male,No,2,Graduate,No,14318,0.0,51.0,360.0,1.0,Semiurban,Y
LP106173,Male,No,2,Not Graduate,Yes,4374,0.0,94.0,12.0,1.0,Semiurban,N
LP106174,Male,Yes,2,Graduate,No,2330,2892.0,190.0,360.0,0.0,Semiurban,N
LP106175,Female,Yes,0,Graduate,No,7347,1696.0,298.0,360.0,1.0,Semiurban,Y
LP106176,Male,No,0,Not Graduate,No,5742,0.0,153.0,120.0,1.0,Semiurban,Y
LP106177,Male,Yes,0,Not Graduate,Yes,10115,2549.0,67.0,360.0,0.0,Urban,Y
LP106178,Female,Yes,0,Graduate,No,4480,2022.0,192.0,360.0,1.0,Rural,Y
LP106179,Male,Yes,1,Not Graduate,Yes,5243,2904.0,80.0,360.0,1.0,Urban,Y
LP106180,Female,Yes,0,Graduate,No,1989,1875.0,112.0,60.0,1.0,Urban,Y
LP106181,Female,Yes,1,Not Graduate,Yes,8113,1216.0,141.0,60.0,1.0,Rural,Y
LP106182,Female,Yes,1,Graduate,No,5103,2228.0,89.0,120.0,1.0,Rural,Y
LP106183,Female,Yes,2,Not Graduate,Yes,4561,1496.0,196.0,480.0,1.0,Urban,Y
LP106184,Female,No,2,Not Graduate,No,4283,0.0,210.0,360.0,1.0,Urban,N
LP106185,Male,Yes,2,Graduate,No,4149,1284.0,248.0,300.0,1.0,Semiurban,Y
LP106186,Female,No,0,Graduate,No,8179,0.0,315.0,300.0,1.0,Urban,Y
LP106187,Male,Yes,,Graduate,No,2820,6712.0,123.0,180.0,0.0,Urban,N
LP106188,Male,Yes,0,Graduate,Yes,7677,730.0,64.0,120.0,1.0,Rural,Y
LP106189,Male,Yes,0,Graduate,No,1875,4921.0,68.0,180.0,1.0,Semiurban,Y
LP106190,Female,Yes,0,Not Graduate,No,1556,1635.0,380.0,360.0,1.0,Semiurban,Y
LP106191,Female,No,0,Graduate,Yes,11457,0.0,353.0,360.0,1.0,Semiurban,Y
LP106192,Female,No,2,Graduate,No,2660,0.0,299.0,300.0,1.0,Semiurban,Y
LP106193,Male,No,3+,Graduate,,5236,0.0,94.0,360.0,1.0,Rural,Y
LP106194,Male,No,0,Graduate,No,4184,0.0,369.0,60.0,1.0,Semiurban,N
LP106195,Male,Yes,2,Graduate,No,6042,3303.0,121.0,36.0,1.0,Semiurban,Y
LP106196,Female,Yes,0,Graduate,No,5068,1348.0,164.0,360.0,1.0,Rural,Y
LP106197,Female,Yes,2,Not Graduate,Yes,9189,304.0,220.0,240.0,1.0,Rural,Y
LP106198,Male,Yes,2,Not Graduate,No,2084,3908.0,,360.0,1.0,Semiurban,Y
LP106199,Male,Yes,3+,Not Graduate,No,7350,2429.0,185.0,240.0,1.0,Rural,Y
LP106200,Male,Yes,0,Not Graduate,No,4765,1774.0,306.0,240.0,1.0,Urban,Y
LP106201,Male,Yes,0,Graduate,No,1959,1998.0,135.0,36.0,1.0,Urban,Y
LP106202,Female,Yes,0,Not Graduate,No,3576,10836.0,118.0,300.0,1.0,Urban,Y
LP106203,Male,Yes,1,Graduate,No,1877,4064.0,110.0,36.0,1.0,Urban,Y
LP106204,Male,No,3+,Graduate,No,1800,0.0,67.0,240.0,1.0,Urban,N
LP106205,Male,Yes,2,Graduate,No,3782,1995.0,25.0,84.0,1.0,Urban,Y
LP106206,Male,No,2,Graduate,No,10014,0.0,250.0,120.0,1.0,Rural,Y
LP106207,Female,No,1,Graduate,No,5928,0.0,116.0,360.0,1.0,Urban,Y
LP106208,Male,Yes,3+,Graduate,No,10717,543.0,209.0,360.0,1.0,Semiurban,Y
LP106209,Male,Yes,1,Graduate,No,5143,1210.0,192.0,36.0,1.0,Rural,Y
LP106210,Male,Yes,0,Graduate,No,12454,729.0,147.0,360.0,1.0,Urban,Y
LP106211,Female,No,2,Not Graduate,No,11707,0.0,236.0,360.0,1.0,Urban,Y
LP106212,Female,No,0,Graduate,No,2779,0.0,255.0,300.0,1.0,Urban,Y
LP106213,Female,Yes,0,Not Graduate,No,5128,6271.0,75.0,300.0,1.0,Urban,Y
LP106214,Male,Yes,,Graduate,No,3186,5096.0,336.0,240.0,1.0,Rural,Y
LP106215,Male,No,2,Not Graduate,Yes,4505,0.0,225.0,360.0,0.0,Rural,N
LP106216,Male,Yes,2,Not Graduate,No,13292,657.0,79.0,120.0,1.0,Rural,Y
LP106217,Female,No,0,Not Graduate,No,3344,0.0,90.0,60.0,1.0,Rural,Y
LP106218,Male,Yes,2,Graduate,,2412,2593.0,63.0,480.0,1.0,Urban,Y
LP106219,Male,Yes,2,Graduate,Yes,2509,3575.0,195.0,360.0,0.0,Rural,N
LP106220,Female,No,3+,Graduate,No,3876,0.0,120.0,240.0,1.0,Semiurban,Y
LP106221,Female,No,1,Graduate,Yes,46500,0.0,30.0,60.0,1.0,Rural,Y
LP106222,Male,,2,Graduate,No,11892,0.0,96.0,360.0,1.0,Urban,Y
LP106223,Male,Yes,2,Not Graduate,,1500,359.0,106.0,60.0,1.0,Semiurban,Y
LP106224,Male,,0,Graduate,Yes,4810,331.0,143.0,12.0,1.0,Urban,Y
LP106225,Female,No,0,Graduate,No,3369,0.0,53.0,180.0,1.0,Urban,Y
LP106226,Female,Yes,1,Graduate,No,8882,700.0,144.0,360.0,1.0,Semiurban,Y
LP106227,Male,Yes,0,Graduate,No,2422,2209.0,330.0,360.0,1.0,Urban,Y
LP106228,Male,No,0,Not Graduate,No,2638,0.0,150.0,300.0,0.0,Semiurban,N
LP106229,Female,Yes,1,Not Graduate,No,3488,949.0,191.0,300.0,0.0,Semiurban,N
LP106230,Female,Yes,0,Graduate,No,3245,2132.0,343.0,12.0,1.0,Urban,Y
LP106231,Male,No,0,Graduate,No,7265,0.0,126.0,240.0,0.0,Urban,N
LP106232,Male,No,1,Not Graduate,No,4020,0.0,124.0,60.0,1.0,Rural,Y
LP106233,Male,Yes,2,Graduate,No,8972,1327.0,165.0,120.0,1.0,Rural,Y
LP106234,Male,Yes,2,Graduate,No,3022,1210.0,,60.0,1.0,Semiurban,Y
LP106235,Female,No,1,Not Graduate,No,8262,0.0,88.0,360.0,1.0,Rural,Y
LP106236,Female,No,1,Graduate,No,2454,0.0,39.0,360.0,1.0,Urban,Y
LP106237,Female,No,1,Graduate,No,7107,0.0,530.0,300.0,1.0,Urban,Y
LP106238,Male,Yes,0,Graduate,No,3641,1258.0,221.0,360.0,1.0,Urban,Y
LP106239,Female,Yes,,Not Graduate,No,8391,731.0,76.0,120.0,0.0,Semiurban,N
LP106240,Male,Yes,2,Graduate,No,1500,1303.0,248.0,360.0,1.0,Semiurban,Y
LP106241,Male,No,1,Graduate,No,3071,0.0,82.0,60.0,1.0,Urban,Y
LP106242,Male,No,2,Not Graduate,No,9906,0.0,139.0,360.0,1.0,Urban,Y
LP106243,Male,Yes,2,Not Graduate,No,4354,3199.0,,240.0,1.0,Rural,Y
LP106244,Female,Yes,0,Graduate,No,1770,1094.0,102.0,84.0,,Semiurban,N
LP106245,Male,Yes,1,Graduate,No,3215,1334.0,82.0,360.0,1.0,Rural,Y
LP106246,Male,No,1,Graduate,No,6186,0.0,277.0,360.0,1.0,Urban,Y
LP106247,Male,No,1,Graduate,No,3021,0.0,141.0,360.0,1.0,Semiurban,Y
LP106248,Male,Yes,1,Graduate,Yes,9863,1043.0,368.0,180.0,0.0,Rural,N
LP106249,Male,Yes,3+,Not Graduate,Yes,9424,3915.0,71.0,360.0,0.0,Rural,N
LP106250,Male,Yes,2,Graduate,No,7336,3742.0,101.0,360.0,1.0,Urban,Y
LP106251,Female,Yes,3+,Graduate,,9122,3538.0,130.0,300.0,1.0,Urban,Y
LP106252,Male,No,0,Graduate,Yes,3607,0.0,260.0,240.0,1.0,Urban,Y
LP106253,Male,No,0,Graduate,No,11995,0.0,83.0,240.0,1.0,Semiurban,Y
LP106254,Male,Yes,0,Not Graduate,No,9371,765.0,189.0,480.0,1.0,Semiurban,Y
LP106255,Female,Yes,0,Not Graduate,No,4549,597.0,164.0,360.0,0.0,Semiurban,N
LP106256,Male,No,1,Not Graduate,No,1852,0.0,316.0,360.0,1.0,Urban,Y
LP106257,Male,Yes,2,Graduate,No,1500,1828.0,181.0,300.0,1.0,Semiurban,Y
LP106258,Male,Yes,1,Not Graduate,Yes,8899,1467.0,45.0,360.0,1.0,Urban,Y
LP106259,Male,No,3+,Graduate,No,1869,0.0,73.0,300.0,0.0,Rural,N
LP106260,Male,No,3+,Graduate,No,2827,0.0,75.0,120.0,1.0,Semiurban,Y
LP106261,,No,0,Graduate,Yes,6543,0.0,102.0,360.0,1.0,Semiurban,Y
LP106262,Male,Yes,3+,Graduate,No,2253,746.0,297.0,360.0,1.0,Semiurban,Y
LP106263,Male,Yes,1,Graduate,No,21175,2277.0,114.0,36.0,1.0,Urban,Y
LP106264,Female,Yes,1,Graduate,No,5667,1884.0,137.0,180.0,1.0,Semiurban,Y
LP106265,Female,Yes,2,Graduate,,11930,3102.0,117.0,360.0,1.0,Urban,Y
LP106266,Male,No,0,Graduate,No,9187,0.0,185.0,180.0,1.0,Semiurban,Y
LP106267,Male,Yes,3+,Not Graduate,No,1500,10408.0,87.0,240.0,1.0,Semiurban,Y
LP106268,Male,No,2,Graduate,No,7682,0.0,121.0,240.0,0.0,Urban,N
LP106269,Male,Yes,3+,Not Graduate,No,4867,1866.0,120.0,180.0,1.0,Urban,Y
LP106270,Female,Yes,3+,Graduate,No,4733,1352.0,128.0,240.0,0.0,Urban,N
LP106271,Female,No,1,Graduate,No,4840,0.0,95.0,360.0,1.0,Urban,Y
LP106272,Female,Yes,0,Graduate,No,9254,978.0,60.0,240.0,0.0,Rural,N
LP106273,Male,Yes,0,Graduate,No,13190,3491.0,235.0,360.0,1.0,Semiurban,Y
LP106274,Male,Yes,0,Not Graduate,No,2403,1463.0,125.0,180.0,1.0,Semiurban,Y
LP106275,Male,Yes,0,Graduate,No,5148,619.0,264.0,120.0,1.0,Semiurban,Y
LP106276,Female,Yes,2,Graduate,No,11397,7132.0,179.0,360.0,1.0,Semiurban,Y
LP106277,Male,Yes,0,Graduate,No,4339,448.0,182.0,84.0,1.0,Urban,Y
LP106278,Male,No,3+,Graduate,No,5551,0.0,264.0,360.0,0.0,Urban,N
LP106279,Female,No,2,Graduate,No,5599,0.0,638.0,360.0,1.0,Semiurban,Y
LP106280,Female,Yes,0,Graduate,No,17480,1417.0,293.0,300.0,1.0,Semiurban,Y
LP106281,Female,Yes,1,Graduate,No,7700,2553.0,228.0,300.0,,Rural,Y
LP106282,Male,Yes,1,Not Graduate,No,17023,1797.0,160.0,300.0,1.0,Urban,Y
LP106283,Female,Yes,1,Not Graduate,No,13990,2923.0,285.0,84.0,1.0,Urban,Y
LP106284,,Yes,1,Graduate,No,4288,1427.0,85.0,180.0,1.0,Rural,Y
LP106285,Male,No,0,Graduate,No,5886,0.0,190.0,12.0,1.0,Semiurban,Y
LP106286,Male,Yes,2,Not Graduate,No,16836,3807.0,288.0,360.0,1.0,Rural,Y
LP106287,Male,No,1,Not Graduate,No,2477,0.0,237.0,360.0,0.0,Semiurban,N
LP106288,Female,No,2,Graduate,No,7759,0.0,128.0,360.0,1.0,Semiurban,Y
LP106289,Male,No,2,Graduate,No,7806,0.0,176.0,360.0,1.0,Urban,Y
LP106290,Male,Yes,0,Graduate,No,4163,3155.0,110.0,360.0,,Urban,Y
LP106291,Male,Yes,0,Graduate,No,3911,2524.0,84.0,360.0,1.0,Urban,Y
LP106292,Female,No,2,Graduate,No,4247,0.0,320.0,240.0,0.0,Urban,N
LP106293,Male,Yes,3+,Graduate,No,7491,627.0,103.0,180.0,1.0,Semiurban,Y
LP106294,Male,No,1,Not Graduate,No,11893,0.0,102.0,240.0,0.0,Rural,N
LP106295,Male,Yes,0,Graduate,No,7657,2942.0,104.0,300.0,1.0,Urban,Y
LP106296,Female,Yes,0,Graduate,No,2310,7756.0,88.0,180.0,1.0,Urban,Y
LP106297,Male,No,0,Graduate,No,12130,0.0,86.0,180.0,1.0,Rural,Y
LP106298,Male,No,0,Not Graduate,No,10054,0.0,47.0,360.0,1.0,Urban,Y
LP106299,Female,No,1,Graduate,No,4241,0.0,52.0,120.0,1.0,Semiurban,Y
LP106300,Male,No,2,Graduate,No,3318,0.0,119.0,360.0,1.0,Rural,Y
LP106301,Female,Yes,0,Graduate,Yes,2850,7740.0,176.0,180.0,1.0,Urban,Y
LP106302,Male,Yes,0,Graduate,No,9363,770.0,,240.0,0.0,Rural,N
LP106303,Male,No,1,Graduate,No,1591,0.0,149.0,180.0,1.0,Semiurban,Y
LP106304,Male,Yes,3+,Graduate,No,9502,3714.0,289.0,360.0,1.0,Urban,Y
LP106305,Male,No,1,Graduate,No,3748,0.0,101.0,240.0,0.0,Rural,N
LP106306,Female,Yes,3+,Graduate,No,5830,2233.0,74.0,480.0,1.0,Semiurban,Y
LP106307,Male,Yes,1,Graduate,No,1500,2099.0,129.0,360.0,1.0,Semiurban,Y
LP106308,Female,Yes,0,Graduate,No,1695,775.0,183.0,12.0,1.0,Semiurban,Y
LP106309,Male,Yes,0,Graduate,No,3269,2428.0,96.0,360.0,1.0,Urban,Y
LP106310,Male,No,2,Graduate,No,2842,0.0,237.0,360.0,1.0,Urban,Y
LP106311,Male,No,1,Not Graduate,Yes,7746,0.0,177.0,180.0,1.0,Urban,Y
LP106312,Female,Yes,2,Not Graduate,Yes,5895,5644.0,379.0,180.0,1.0,Urban,Y
LP106313,Male,Yes,2,Not Graduate,No,15684,3404.0,48.0,300.0,1.0,Urban,Y
LP106314,Male,Yes,2,Graduate,No,6687,286.0,57.0,360.0,1.0,Urban,Y
LP106315,Male,Yes,0,Graduate,Yes,3327,2149.0,104.0,360.0,1.0,Urban,Y
LP106316,Male,Yes,2,Graduate,No,10239,4242.0,60.0,120.0,0.0,Urban,Y
LP106317,Male,Yes,1,Graduate,Yes,3722,667.0,345.0,120.0,1.0,Semiurban,Y
LP106318,Female,Yes,1,Graduate,No,3596,906.0,154.0,360.0,1.0,Urban,Y
LP106319,Male,Yes,1,Graduate,No,4921,4024.0,110.0,180.0,1.0,Semiurban,Y
LP106320,Female,Yes,2,Graduate,No,12984,1257.0,341.0,180.0,1.0,Semiurban,Y
LP106321,Male,Yes,0,Graduate,No,9233,371.0,160.0,360.0,1.0,Rural,Y
LP106322,Female,Yes,1,Not Graduate,No,9062,4721.0,118.0,60.0,1.0,Semiurban,Y
LP106323,Female,Yes,0,Graduate,No,15935,1572.0,84.0,300.0,,Rural,Y
LP106324,Male,Yes,1,Graduate,No,8934,2438.0,187.0,360.0,1.0,Semiurban,Y
LP106325,Female,No,0,Graduate,No,2351,0.0,183.0,240.0,1.0,Urban,Y
LP106326,Male,Yes,0,Not Graduate,No,6788,4432.0,202.0,84.0,1.0,Semiurban,Y
LP106327,Female,No,0,Not Graduate,Yes,13015,0.0,217.0,240.0,,Semiurban,Y
LP106328,Female,Yes,1,Graduate,Yes,1976,3075.0,320.0,240.0,1.0,Semiurban,Y
LP106329,Male,No,3+,Graduate,No,4869,0.0,81.0,120.0,1.0,Semiurban,Y
LP106330,Male,Yes,0,Not Graduate,No,2589,614.0,513.0,300.0,1.0,Semiurban,Y
LP106331,Male,No,1,Graduate,No,5308,0.0,395.0,240.0,1.0,Urban,Y
LP106332,Male,Yes,0,Not Graduate,No,9712,6739.0,376.0,360.0,0.0,Rural,N
LP106333,Male,No,2,Graduate,No,10999,0.0,118.0,60.0,1.0,Semiurban,Y
LP106334,Male,Yes,0,Graduate,Yes,4400,938.0,87.0,360.0,,Semiurban,N
LP106335,Male,Yes,0,Not Graduate,No,7308,684.0,143.0,360.0,1.0,Rural,Y
LP106336,Female,No,0,Graduate,No,1993,0.0,159.0,360.0,1.0,Rural,Y
LP106337,Male,Yes,3+,Graduate,No,1721,2353.0,224.0,300.0,0.0,Semiurban,N
LP106338,Male,No,1,Graduate,No,9621,0.0,121.0,84.0,,Rural,Y
LP106339,Male,Yes,0,Not Graduate,Yes,1500,11692.0,233.0,360.0,1.0,Semiurban,Y
LP106340,Male,Yes,0,Graduate,No,3253,3033.0,109.0,300.0,1.0,Semiurban,Y
LP106341,Male,No,0,Graduate,No,7377,0.0,138.0,360.0,1.0,Rural,Y
LP106342,Male,Yes,0,Graduate,Yes,5610,4213.0,207.0,360.0,1.0,Urban,Y
LP106343,Female,Yes,2,Not Graduate,Yes,1500,1894.0,144.0,36.0,1.0,Semiurban,N
LP106344,Female,No,1,Graduate,No,6737,0.0,89.0,480.0,1.0,Urban,Y
LP106345,Male,No,2,Graduate,No,2931,0.0,78.0,300.0,1.0,Semiurban,Y
LP106346,Female,No,0,Graduate,No,5284,0.0,254.0,360.0,1.0,Urban,Y
LP106347,Male,Yes,1,Not Graduate,Yes,3379,2148.0,180.0,120.0,1.0,Semiurban,Y
LP106348,Female,Yes,0,Not Graduate,No,3244,827.0,308.0,360.0,1.0,Urban,Y
LP106349,Female,Yes,0,Graduate,Yes,1669,1979.0,266.0,300.0,1.0,Urban,Y
LP106350,Male,Yes,2,Not Graduate,Yes,3962,841.0,113.0,84.0,1.0,Rural,Y
LP106351,Male,No,0,Graduate,No,10318,0.0,245.0,36.0,1.0,Urban,Y
LP106352,Male,Yes,2,Graduate,No,3813,3306.0,165.0,120.0,0.0,Urban,N
LP106353,Male,Yes,3+,Not Graduate,No,3919,371.0,125.0,12.0,1.0,Urban,N
LP106354,Female,Yes,0,Graduate,No,3220,3204.0,658.0,360.0,1.0,Semiurban,Y
LP106355,Male,No,3+,Graduate,No,2271,0.0,548.0,180.0,,Rural,N
LP106356,Female,No,0,Not Graduate,No,2700,0.0,198.0,360.0,1.0,Rural,Y
LP106357,Female,No,0,Graduate,No,5613,0.0,80.0,360.0,1.0,Urban,Y
LP106358,Male,Yes,2,Graduate,No,21494,766.0,100.0,360.0,0.0,Semiurban,Y
LP106359,Female,No,1,Not Graduate,No,8824,0.0,97.0,240.0,1.0,Semiurban,Y
LP106360,Female,Yes,0,Graduate,No,7129,3566.0,218.0,180.0,1.0,Semiurban,Y
LP106361,Female,Yes,2,Graduate,No,16234,5093.0,169.0,360.0,1.0,Semiurban,Y
LP106362,Female,Yes,3+,Graduate,No,6507,910.0,111.0,300.0,1.0,Semiurban,Y
LP106363,Female,Yes,0,Graduate,,9365,7623.0,463.0,480.0,1.0,Urban,Y
LP106364,Male,Yes,3+,Not Graduate,No,5587,1714.0,103.0,360.0,1.0,Urban,Y
LP106365,Female,No,1,Graduate,Yes,6445,0.0,410.0,360.0,1.0,Semiurban,Y
LP106366,Male,Yes,3+,Graduate,Yes,2110,763.0,271.0,180.0,1.0,Semiurban,Y
LP106367,Female,Yes,0,Not Graduate,No,4080,781.0,197.0,240.0,,Semiurban,Y
LP106368,Female,No,2,Graduate,Yes,3508,0.0,84.0,180.0,1.0,Semiurban,N
LP106369,Male,No,0,Graduate,No,3398,0.0,351.0,360.0,1.0,Urban,Y
LP106370,Male,No,3+,Not Graduate,No,3280,0.0,438.0,360.0,1.0,Semiurban,N
LP106371,Male,Yes,2,Not Graduate,No,11598,14485.0,154.0,360.0,0.0,Urban,Y
LP106372,Male,Yes,1,Graduate,,3939,1483.0,283.0,360.0,1.0,Semiurban,Y
